,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
39,39,39,39,39,41,41,2155,137,1431097931797565443,1431096845313392642,1630035310000.0,2021-08-26 23:35:10,-400,,@jakecals i was kidding  https://t.co/eptm7t0lFH,en,[],[],1382445594082385922,1382445594082385922,seocaIs,mona 🏹 support 📌,4,23,https://twitter.com/seocaIs/status/1431097931797565443,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-v5WQAYItGf.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-v5WQAYItGf.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'jakecals', 'name': 'marceline 🖇 support📌', 'id': '1407756333974102018'}]",,,,,i was kidding,True,3
40,40,40,40,40,42,42,2156,138,1431097931730497539,1431097931730497539,1630035310000.0,2021-08-26 23:35:10,-400,,SIDE STEP RIGHT LEFT TO MY BEAT HIGH LIKE THE MOON ROCK W MEEEE BABYYYYY  https://t.co/I8WE1cfdfw,en,[],[],1022298441664393217,1022298441664393217,0X1YEONG,seonghwa’s bodyguard,4,23,https://twitter.com/0X1YEONG/status/1431097931730497539,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-2qXMAMJ0-Q.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-2qXMAMJ0-Q.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,SIDE STEP RIGHT LEFT TO MY BEAT HIGH LIKE THE MOON ROCK W MEEEE BABYYYYY,False,15
41,41,41,41,41,43,43,2159,141,1431097931495444486,1431097931495444486,1630035310000.0,2021-08-26 23:35:10,-400,,I shouldnot laugh at tiktok meme ...  https://t.co/gBNnqXKUk6,en,[],[],1256880040983191553,1256880040983191553,nicebazli,三pagi x SweatShirt Thrift,4,23,https://twitter.com/nicebazli/status/1431097931495444486,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-fpVUAQzYa4.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-fpVUAQzYa4.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,I shouldnot laugh at tiktok meme ...,False,7
42,42,42,42,42,44,44,2160,142,1431097931445252096,1431097931445252096,1630035310000.0,2021-08-26 23:35:10,-400,,Get ready to choose a pill. #MatrixResurrections is coming soon  https://t.co/ukVOiWzuCn,en,['matrixresurrections'],[],17831251,17831251,lahens,Snehal Mistry,4,23,https://twitter.com/lahens/status/1431097931445252096,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-XNX0AI779S.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-XNX0AI779S.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Get ready to choose a pill. MatrixResurrections is coming soon,False,10
43,43,43,43,43,45,45,2161,143,1431097931059322882,1431096806931374083,1630035309000.0,2021-08-26 23:35:09,-400,,@AstraeaOnTwitch @ExolvedEsports GGs everyone!! It was a great night and thanks @AstraeaOnTwitch for playing with me!!  https://t.co/J2RKq4xoMu,en,[],[],931994593,931994593,KillswitchKris,#𝗘𝘅 ⋆❥KillswitchKris❥⋆,4,23,https://twitter.com/KillswitchKris/status/1431097931059322882,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-yeXsAYLNrW.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-yeXsAYLNrW.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'AstraeaOnTwitch', 'name': 'Ex Astraea', 'id': '809908332471472128'}, {'screen_name': 'ExolvedEsports', 'name': 'Exolved Esports (Pinned)', 'id': '1181806656944033792'}]",,,,,GGs everyone!! It was a great night and thanks for playing with me!!,True,13
44,44,44,44,44,46,46,2167,149,1431097930476408836,1431097930476408836,1630035309000.0,2021-08-26 23:35:09,-400,,"I’ve gotten so good at saying “no.” Used to be so hard not to feel guilty putting myself first.  But now… I’ll look you right in the eyes and say no.  Not, “I’ll let you know.”  But, NO.  https://t.co/CSjYsj8PMI",en,[],[],1217845187365474307,1217845187365474307,MeritaSimmons,It me. 🥰,4,23,https://twitter.com/MeritaSimmons/status/1431097930476408836,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-v5WUAMKAgu.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-v5WUAMKAgu.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"I’ve gotten so good at saying “no.” Used to be so hard not to feel guilty putting myself first. But now… I’ll look you right in the eyes and say no. Not, “I’ll let you know.” But, NO.",False,38
45,45,45,45,45,47,47,2169,151,1431097930254110723,1431062267177705476,1630035309000.0,2021-08-26 23:35:09,-400,,@avier2k @BigbootyBlesss @thatkid70082167 @Druski2Funny what L?  https://t.co/dTzN7KqUxU,en,[],[],919294341906161664,919294341906161664,SHAFlCl,🚁¡,4,23,https://twitter.com/SHAFlCl/status/1431097930254110723,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-bwWUAQgbX2.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-bwWUAQgbX2.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'avier2k', 'name': '♓️avier', 'id': '1416164572004814849'}, {'screen_name': 'BigbootyBlesss', 'name': 'Baby Bless💕', 'id': '1168601767434735616'}, {'screen_name': 'thatkid70082167', 'name': '_Jekard', 'id': '1083563813193027584'}, {'screen_name': 'Druski2Funny', 'name': 'DRUSKI', 'id': '1062926939151888385'}]",,,,,what L?,True,2
46,46,46,46,46,48,48,2171,153,1431097930216349696,1431097930216349696,1630035309000.0,2021-08-26 23:35:09,-400,,When u like to hide 🥺🥺🐨💜🍃#ENVtuber #Vtuber #Koala  https://t.co/Ckggq3wA12,en,"['envtuber', 'vtuber', 'koala']",[],1424881399891468290,1424881399891468290,KooaVtuber,SmolKooaLa ✯🐨💜🥺 ✯コアラ (VTUBER),4,23,https://twitter.com/KooaVtuber/status/1431097930216349696,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH96NXEAQUD8U.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH96NXEAQUD8U.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,When u like to hide 🥺🥺🐨💜🍃ENVtuber Vtuber Koala,False,8
47,47,47,47,47,49,49,2172,154,1431097930182766594,1431073737886076934,1630035309000.0,2021-08-26 23:35:09,-400,,@rico4249 @CulkinAndrew @w_terrence You know poor little girl?  Where?  Who is poor little girl?  https://t.co/m1HL4xATOy,en,[],[],120980258,120980258,NegativeReps,NegativeReps,4,23,https://twitter.com/NegativeReps/status/1431097930182766594,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-vsXIAABoho.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-vsXIAABoho.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'rico4249', 'name': '@therealrico', 'id': '23155113'}, {'screen_name': 'CulkinAndrew', 'name': 'Andrew Culkin', 'id': '73314291'}, {'screen_name': 'w_terrence', 'name': 'Terrence K. Williams', 'id': '47293791'}]",,,,, terrence You know poor little girl? Where? Who is poor little girl?,True,12
48,48,48,48,48,50,50,2173,155,1431097929738096644,1431097737823539200,1630035309000.0,2021-08-26 23:35:09,-400,,@iHeartSeulgi free at last  https://t.co/mo0oI2UsYV,en,[],[],1321223833349550080,1321223833349550080,LCVEDIET,saphi ♡,4,23,https://twitter.com/LCVEDIET/status/1431097929738096644,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-qtXMAEegOh.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-qtXMAEegOh.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'iHeartSeulgi', 'name': 'em ♡︎’s lyla', 'id': '1278924031777882112'}]",,,,,free at last,True,3
49,49,49,49,49,51,51,2174,156,1431097929620770816,1431097929620770816,1630035309000.0,2021-08-26 23:35:09,-400,,Koo morning- I mean... PINK MORNING EVERYONE!  https://t.co/KLhwAkS9Zr,en,[],[],1349798757634867201,1349798757634867201,JE0NITBOY,“💗⁷ d-5,4,23,https://twitter.com/JE0NITBOY/status/1431097929620770816,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-fuWYAc6AZR.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-fuWYAc6AZR.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Koo morning- I mean... PINK MORNING EVERYONE!,False,7
50,50,50,50,50,52,52,2176,158,1431097929532534789,1431097929532534789,1630035309000.0,2021-08-26 23:35:09,-400,,Worst timeline  https://t.co/WAZ7FiZSwu,en,[],[],2516995326,2516995326,ffiittoorrii,Fitoria,4,23,https://twitter.com/ffiittoorrii/status/1431097929532534789,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-cpVEAk5gzn.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-cpVEAk5gzn.jpg,False,0,0,0,https://twitter.com/FabrizioRomano/status/1431096946509418496,.gif,,,,,,,[],,,,,Worst timeline,False,2
51,51,51,51,51,53,53,2177,159,1431097929373130752,1431086482706649091,1630035309000.0,2021-08-26 23:35:09,-400,,@mantyxmilk When My Big Brother times up playing Roblox in Laptop but He wants more time using laptop.  Me:  https://t.co/20YMJQwW3p,en,[],[],1335441619957366785,1335441619957366785,RealNatThePro,🥳NTP1234😇 (Gain Some Followers Road To 1k!),4,23,https://twitter.com/RealNatThePro/status/1431097929373130752,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-BOVIAMkySv.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-BOVIAMkySv.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'mantyxmilk', 'name': '☾*✲⋆𝕞𝕒𝕟𝕥𝕪 :𝕡 │ comms open in 📌', 'id': '1319452838104354817'}]",,,,,When My Big Brother times up playing Roblox in Laptop but He wants more time using laptop. Me:,True,18
52,52,52,52,52,55,55,2186,168,1431097928584683526,1431097928584683526,1630035309000.0,2021-08-26 23:35:09,-400,,MY WIFE IS NOT WEAK  https://t.co/jQYwknh0XV,en,[],[],918683144831647744,918683144831647744,dragongguk,bisexual pirate⁷ 💥🏴‍☠️,4,23,https://twitter.com/dragongguk/status/1431097928584683526,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-fzXIAERqKF.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-fzXIAERqKF.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,MY WIFE IS NOT WEAK,False,5
53,53,53,53,53,56,56,2189,171,1431097928056295429,1431097928056295429,1630035309000.0,2021-08-26 23:35:09,-400,,I TEXTED THEM  https://t.co/ruTAF05BA0,en,[],[],1397631665757999109,1397631665757999109,kittenspos,bea ❁ recovery,4,23,https://twitter.com/kittenspos/status/1431097928056295429,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-eEX0AEmBwg.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-eEX0AEmBwg.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,I TEXTED THEM,False,3
54,54,54,54,54,57,57,2195,177,1431097927271731212,1430665748028997639,1630035309000.0,2021-08-26 23:35:09,-400,,"@Cmdr_Sarah The surgery has (FINALLY) been had... 🙏🏿  Get well soon, Sarah!  https://t.co/sRNc7j5vq2",en,[],[],1251353919856373762,1251353919856373762,Rookstar0239,JayRE,4,23,https://twitter.com/Rookstar0239/status/1431097927271731212,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-kQVUAEH4nN.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-kQVUAEH4nN.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Cmdr_Sarah', 'name': 'Sarah @ Surgery recovery', 'id': '886192794435551232'}]",,,,," Sarah The surgery has (FINALLY) been had... 🙏🏿 Get well soon, Sarah!",True,12
55,55,55,55,55,58,58,2199,181,1431097926735040512,1431097926735040512,1630035308000.0,2021-08-26 23:35:08,-400,,megan wearing green posting for butter and you know who else wore green in the mv EXACTLY  https://t.co/u1XiwrdAyf,en,[],[],1343375894593892352,1343375894593892352,pjmnyoon,yoonmin’s gf,4,23,https://twitter.com/pjmnyoon/status/1431097926735040512,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-JlWQAI8O6t.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-JlWQAI8O6t.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,megan wearing green posting for butter and you know who else wore green in the mv EXACTLY,False,17
56,56,56,56,56,59,59,2200,182,1431097926718218240,1431097926718218240,1630035308000.0,2021-08-26 23:35:08,-400,,dana public era for tonight  https://t.co/rEEGOMGOo9,en,[],[],1261574317227126784,1261574317227126784,hobisreaIgf,not d4n@,4,23,https://twitter.com/hobisreaIgf/status/1431097926718218240,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-hiVgAQXxzb.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-hiVgAQXxzb.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,dana public era for tonight,False,5
57,57,57,57,57,60,60,2202,184,1431097926357422085,1431097926357422085,1630035308000.0,2021-08-26 23:35:08,-400,,Rewash and repeat  https://t.co/RVkCRvsdWc,en,[],[],392475452,392475452,misseastma,cik isma 🌱,4,23,https://twitter.com/misseastma/status/1431097926357422085,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-SZVcAEuMPk.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-SZVcAEuMPk.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Rewash and repeat,False,3
58,58,58,58,58,61,61,2211,193,1431097924839038984,1431097924839038984,1630035308000.0,2021-08-26 23:35:08,-400,,even in my dreams.. you are there.  https://t.co/EhuNcN17pR,en,[],[],1418289910859976704,1418289910859976704,xSERENDlPlTY,ᥫ᭡,4,23,https://twitter.com/xSERENDlPlTY/status/1431097924839038984,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-YiUUAUEab_.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-YiUUAUEab_.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,even in my dreams.. you are there.,False,7
59,59,59,59,59,62,62,2212,194,1431097924574982144,1431096278629470208,1630035308000.0,2021-08-26 23:35:08,-400,,@lnvxted Lonely at the top😪  https://t.co/30RJ3hQQuD,en,[],[],1420177320728539150,1420177320728539150,shinigamispace,Space💫cr:kaguya sama,4,23,https://twitter.com/shinigamispace/status/1431097924574982144,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-YKXIAkojxe.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-YKXIAkojxe.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'lnvxted', 'name': 'Invxted', 'id': '1154438992076648448'}]",,,,,Lonely at the top😪,True,4
60,60,60,60,60,63,63,2214,196,1431097924415410181,1431093990749716487,1630035308000.0,2021-08-26 23:35:08,-400,,@shfly3424 Love you babe !!! 🥰❣️  https://t.co/EIU7W04rmF,en,[],[],375585288,375585288,_8sparkling,Ri ♡ Yesung's Forehead (ʃ⌣ƪ)🧸🍯,4,23,https://twitter.com/_8sparkling/status/1431097924415410181,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-NmUcAAhNol.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-NmUcAAhNol.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'shfly3424', 'name': 'Yesung', 'id': '152902472'}]",,,,,Love you babe !!! 🥰❣️,True,5
61,61,61,61,61,64,64,2216,198,1431097924314877952,1431097924314877952,1630035308000.0,2021-08-26 23:35:08,-400,,🤕❤️ hyeju is the only one i know that would never hurt me  https://t.co/vpXSYHek7C,en,[],[],1012093579622273024,1012093579622273024,colorshyeju,"hyeju’s bestie, roa 🏛",4,23,https://twitter.com/colorshyeju/status/1431097924314877952,[],['https://pbs.twimg.com/tweet_video_thumb/E9xDkWAVIAgIdSN.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xDkWAVIAgIdSN.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,🤕❤️ hyeju is the only one i know that would never hurt me,False,13
62,62,62,62,62,65,65,2217,199,1431097923983511554,1431090642004942853,1630035308000.0,2021-08-26 23:35:08,-400,,@samoyedcoin @solana To the MOON 🔥  https://t.co/KdYUGxSdKy,en,[],[],1049251913617891328,1049251913617891328,RewophsikruT,TurkishpoweR,4,23,https://twitter.com/RewophsikruT/status/1431097923983511554,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-PTWUAAQMKQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-PTWUAAQMKQ.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'samoyedcoin', 'name': 'Samoyedcoin (SAMO)', 'id': '1384520091396673537'}, {'screen_name': 'solana', 'name': 'Solana', 'id': '951329744804392960'}]",,,,,To the MOON 🔥,True,4
63,63,63,63,63,66,66,2224,206,1431097922838433794,1431097922838433794,1630035307000.0,2021-08-26 23:35:07,-400,,somehow both of them looked extra beautiful yesterday 🥺  https://t.co/sxZdpHk3qc,en,[],[],1267882482361229312,1267882482361229312,syoungs_,생🏷,4,23,https://twitter.com/syoungs_/status/1431097922838433794,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH2EUVcAs5bzM.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH2EUVcAs5bzM.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,somehow both of them looked extra beautiful yesterday 🥺,False,9
64,64,64,64,64,67,67,2227,209,1431097922054201349,1431097922054201349,1630035307000.0,2021-08-26 23:35:07,-400,,Ruby: maybe I should be just Katherine Pierce  https://t.co/jqfZlsO2RY,en,[],[],1367590294921900033,1367590294921900033,NewTribridTwins,Ruby Gerard Mikaelson🎨 Dean Gerard Mikaelson🏀,4,23,https://twitter.com/NewTribridTwins/status/1431097922054201349,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-Q4WUAIVS9S.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-Q4WUAIVS9S.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Ruby: maybe I should be just Katherine Pierce,False,8
65,65,65,65,65,68,68,2230,212,1431097921840173056,1412592075787304960,1630035307000.0,2021-08-26 23:35:07,-400,,I've said it before and I'll say it again. This is a Benimaru STAN ACCOUNT  https://t.co/BVcphYMY7F,en,[],[],20555081,20555081,CrystalLight10,The Forever Protagonist,4,23,https://twitter.com/CrystalLight10/status/1431097921840173056,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-AIVkAAdddf.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-AIVkAAdddf.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,I've said it before and I'll say it again. This is a Benimaru STAN ACCOUNT,False,15
66,66,66,66,66,69,69,2234,216,1431097921169068035,1431097921169068035,1630035307000.0,2021-08-26 23:35:07,-400,,•₊˚♡ stickerline | theme​ | emoji​ | melody​ ⋆ ˚ ⌗  50c — 14 100c — 28 150c — 40 melody — 28  kbank/wallet สนใจทักline/dm​ มาได้เลยคับ𓂃꙳ ⋆ #สติ๊กเกอร์ไลน์ #ธีมไลน์ #เมโลดี้ไลน์ #ไลน์เมโลดี้ #สติกเกอร์ไลน์ #สติ๊กเกอร์ไลน์ราคาถูก  https://t.co/Pdi8shIoxr,en,"['สติ๊กเกอร์ไลน์', 'ธีมไลน์', 'เมโลดี้ไลน์', 'ไลน์เมโลดี้', 'สติกเกอร์ไลน์', 'สติ๊กเกอร์ไลน์ราคาถูก']",[],1415990190334611461,1415990190334611461,fuflxfy,(open)|ทักDMเฟบ💗,4,23,https://twitter.com/fuflxfy/status/1431097921169068035,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-DnUUAYm6_b.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-DnUUAYm6_b.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,•₊˚♡ stickerline | theme​ | emoji​ | melody​ ⋆ ˚ ⌗ 50c — 14 100c — 28 150c — 40 melody — 28 kbank/wallet สนใจทักline/dm​ มาได้เลยคับ𓂃꙳ ⋆ สติ๊กเกอร์ไลน์ ธีมไลน์ เมโลดี้ไลน์ ไลน์เมโลดี้ สติกเกอร์ไลน์ สติ๊กเกอร์ไลน์ราคาถูก,False,33
67,67,67,67,67,70,70,2235,217,1431097920980459520,1431092559602978818,1630035307000.0,2021-08-26 23:35:07,-400,,"@AshyBoo8717 Well you' seem to be a lady with great taste . So tell me both,I'm all ears lol  https://t.co/Uk7azYh8pn",en,[],[],1368815731547250688,1368815731547250688,SpeakerOVTruuth,Danny,4,23,https://twitter.com/SpeakerOVTruuth/status/1431097920980459520,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-FGWQAAFBhX.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-FGWQAAFBhX.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'AshyBoo8717', 'name': 'Bangarang', 'id': '976958668305522694'}]",,,,,"Well you' seem to be a lady with great taste . So tell me both,I'm all ears lol",True,18
68,68,68,68,68,71,71,2239,221,1431097920065998848,1431004987652558853,1630035307000.0,2021-08-26 23:35:07,-400,,@Its_Hassaan1738 @solskjaerssreds Nani the goat  https://t.co/5Je6wLSYYI,en,[],[],1384740693508198404,1384740693508198404,rehanshhirani,unitedforever,4,23,https://twitter.com/rehanshhirani/status/1431097920065998848,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH96-VUAAVLyd.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH96-VUAAVLyd.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Its_Hassaan1738', 'name': '🔰ItsHassaan1738🔰', 'id': '629652877'}, {'screen_name': 'solskjaerssreds', 'name': 'depressed utd fan', 'id': '1313124710452953088'}]",,,,, Hassaan1738 Nani the goat,True,4
69,69,69,69,69,72,72,2241,223,1431097919931748352,1430544556622233602,1630035307000.0,2021-08-26 23:35:07,-400,,@byulmaang @grumpyhamzzi /holding his laugh so hard/  https://t.co/V3lejQloRu,en,[],[],1396625476714602501,1396625476714602501,CH4OSXWR4TH,Lyon,4,23,https://twitter.com/CH4OSXWR4TH/status/1431097919931748352,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH98JVIAgr6U8.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH98JVIAgr6U8.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'byulmaang', 'name': '• Hyuk', 'id': '1395264877472718851'}, {'screen_name': 'grumpyhamzzi', 'name': '「 Asriel 」- slow', 'id': '1002918729854922754'}]",,,,,/holding his laugh so hard/,True,5
70,70,70,70,70,73,73,2242,224,1431097919738888198,1431097919738888198,1630035307000.0,2021-08-26 23:35:07,-400,,i have my first day of school tmrw istg  https://t.co/DpjaiidJaw,en,[],[],1371938706593083395,1371938706593083395,mika__irl,dru ‼️ donda,4,23,https://twitter.com/mika__irl/status/1431097919738888198,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH927XsAE3JiQ.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH927XsAE3JiQ.jpg,False,0,0,0,https://twitter.com/kanyepodcast/status/1431097561700524032,.gif,,,,,,,[],,,,,i have my first day of school tmrw istg,False,9
71,71,71,71,71,74,74,2243,225,1431097919680258048,1431097919680258048,1630035307000.0,2021-08-26 23:35:07,-400,,"When people call me Char Chicken, I tend to think they have nefarious plans for me (it’s why I was already experienced at quarantine/lockdown before 2020... hiding out during the Versailles Poultry Days and the Kickin’ Chicken Wing Fest... can’t trust these hungry Daytonians).😬  https://t.co/rQpmDcV7eT",en,[],[],451585651,451585651,CharityChicken,DaytonCharityChicken🐔,4,23,https://twitter.com/CharityChicken/status/1431097919680258048,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-HDXoAEokck.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-HDXoAEokck.jpg,False,0,0,0,https://twitter.com/chemdelphine/status/1429971453814796289,.gif,,,,,,,[],,,,,"When people call me Char Chicken, I tend to think they have nefarious plans for me (it’s why I was already experienced at quarantine/lockdown before 2020... hiding out during the Versailles Poultry Days and the Kickin’ Chicken Wing Fest... can’t trust these hungry Daytonians).😬",False,44
72,72,72,72,72,75,75,2247,229,1431097919139102720,1431091817286672386,1630035307000.0,2021-08-26 23:35:07,-400,,@ChristopherZech The end of it like  https://t.co/FJaCiTkqN3,en,[],[],37542101,37542101,MisterSnyder23,Blair (Stuck At Home),4,23,https://twitter.com/MisterSnyder23/status/1431097919139102720,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9-SWUAYTvio.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9-SWUAYTvio.jpg,False,1,0,0,,.gif,,,,,,,"[{'screen_name': 'ChristopherZech', 'name': 'ᑕᕼᖇIᔕTOᑭᕼEᖇ', 'id': '402484873'}]",,,,,The end of it like,True,5
73,73,73,73,73,76,76,2249,231,1431097919067721729,1431097919067721729,1630035307000.0,2021-08-26 23:35:07,-400,,I've had my first FFS consultation over the phone and now am getting a CT scan before my first on-site surgical consultation and the FFS is looking more and more real 😵💉  https://t.co/M0YBbcJQAF,en,[],[],1214344347212115969,1214344347212115969,MayaOeberg,Maya Öberg 🏳️‍⚧️ 🇸🇪,4,23,https://twitter.com/MayaOeberg/status/1431097919067721729,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH-CqVEAEAcqj.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH-CqVEAEAcqj.jpg,False,1,0,0,,.gif,,,,,,,[],,,,,I've had my first FFS consultation over the phone and now am getting a CT scan before my first on-site surgical consultation and the FFS is looking more and more real 😵💉,False,32
74,74,74,74,74,77,77,2258,240,1431097918098792454,1431097918098792454,1630035306000.0,2021-08-26 23:35:06,-400,,FUCKING HELL  https://t.co/HG9HLW6Nox,en,[],[],1356183690829721602,1356183690829721602,lT0NYA,RIMAS DAY ‼️,4,23,https://twitter.com/lT0NYA/status/1431097918098792454,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9-bVUAA8vhH.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9-bVUAA8vhH.jpg,False,0,1,0,https://twitter.com/namzunss/status/1431096052166320135,.gif,,,,,,,[],,,,,FUCKING HELL,False,2
75,75,75,75,75,78,78,2262,244,1431097917935394816,1431097917935394816,1630035306000.0,2021-08-26 23:35:06,-400,,ANDD IM AWAKEE  https://t.co/sqewCF1JpZ,en,[],[],1364575243814260737,1364575243814260737,jse0ks,?,4,23,https://twitter.com/jse0ks/status/1431097917935394816,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH967XMAMjIVA.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH967XMAMjIVA.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,ANDD IM AWAKEE,False,3
